Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,12,9:00,109.68,1.0,0.0091,298.94,175.15,0.53,0.003,294.98,540.85,2.0,0.0037,308.29,243.89,6.8,0.0279,292.32
August,12,9:30,148.07,1.44,0.0097,316.33,224.62,0.9,0.004,311.48,677.13,7.99,0.0118,315.41,297.49,6.81,0.0229,302.08
August,12,10:00,158.16,0.7,0.0044,310.61,280.11,0.98,0.0035,310.28,821.93,8.63,0.0105,322.79,374.42,8.27,0.0221,296.78
August,12,10:30,186.11,0.69,0.0037,318.52,313.73,4.05,0.0129,331.18,885.0,13.01,0.0147,326.65,387.44,9.65,0.0249,302.94
August,12,11:00,178.89,0.55,0.0031,328.16,339.57,2.31,0.0068,330.05,937.37,9.56,0.0102,331.81,423.13,4.95,0.0117,313.22
August,12,11:30,189.19,0.89,0.0047,328.07,364.18,3.28,0.009,331.01,956.4,8.99,0.0094,333.67,465.33,5.63,0.0121,310.68
August,12,12:00,193.67,1.28,0.0066,324.91,406.53,2.36,0.0058,336.87,978.8,8.32,0.0085,335.14,498.09,4.68,0.0094,313.23
August,12,12:30,191.56,1.49,0.0078,324.3,399.7,3.76,0.0094,343.7,972.24,12.54,0.0129,338.8,481.03,10.2,0.0212,320.69
August,12,13:00,195.63,1.96,0.01,326.26,415.16,3.32,0.008,332.74,975.05,10.14,0.0104,342.96,478.63,10.91,0.0228,321.42
August,12,13:30,202.81,0.83,0.0041,328.21,439.05,6.67,0.0152,340.31,968.64,13.17,0.0136,344.51,474.9,23.56,0.0496,332.29
August,12,14:00,209.53,0.42,0.002,329.72,459.59,4.0,0.0087,333.69,969.39,6.01,0.0062,347.18,498.79,11.57,0.0232,333.64
August,12,14:30,209.69,0.94,0.0045,333.97,466.53,3.5,0.0075,341.57,983.7,9.44,0.0096,350.67,502.47,10.75,0.0214,335.33
August,12,15:00,197.76,1.5,0.0076,320.23,456.42,1.23,0.0027,337.07,980.59,3.33,0.0034,352.45,490.46,6.18,0.0126,332.05
August,12,15:30,205.06,1.95,0.0095,319.66,444.48,2.0,0.0045,337.99,975.18,2.54,0.0026,349.65,502.64,6.28,0.0125,329.4
August,12,16:00,199.34,0.4,0.002,330.87,445.17,2.18,0.0049,340.06,952.31,2.1,0.0022,354.16,499.24,3.29,0.0066,329.54
August,12,16:30,192.25,0.31,0.0016,329.36,418.63,1.34,0.0032,333.66,893.72,1.7,0.0019,353.74,482.05,2.12,0.0044,325.64
August,12,17:00,175.5,0.84,0.0048,325.44,382.4,1.45,0.0038,339.96,850.93,2.04,0.0024,354.53,459.68,1.61,0.0035,330.98
August,12,17:30,147.56,1.34,0.0091,328.41,372.92,1.75,0.0047,343.1,788.23,4.49,0.0057,353.31,410.17,2.13,0.0052,329.07
August,12,18:00,125.85,0.44,0.0035,322.34,317.11,1.87,0.0059,336.09,714.77,5.15,0.0072,352.99,374.48,2.36,0.0063,329.23
August,12,18:30,115.72,0.58,0.005,342.2,302.54,1.82,0.006,331.51,660.64,2.91,0.0044,348.87,335.84,1.48,0.0044,318.66
August,12,19:00,67.24,0.18,0.0027,347.76,291.41,2.21,0.0076,338.78,559.54,1.73,0.0031,344.19,313.01,1.85,0.0059,323.75
August,12,19:30,59.05,0.3,0.005,342.09,268.15,1.72,0.0064,340.34,494.33,3.31,0.0067,347.43,285.44,4.14,0.0145,329.13
August,12,20:00,43.05,1.14,0.0264,325.4,231.53,3.03,0.0131,348.82,431.71,2.55,0.0059,346.66,267.89,6.27,0.0234,314.33
August,12,20:30,40.65,1.21,0.0298,319.71,209.63,2.49,0.0119,335.24,373.89,1.5,0.004,343.6,220.13,4.47,0.0203,315.2
August,12,21:00,26.86,0.67,0.025,346.94,169.35,2.08,0.0123,332.95,308.06,0.71,0.0023,342.64,176.66,4.88,0.0276,316.49
August,12,21:30,20.49,0.2,0.0098,353.39,137.56,1.13,0.0082,340.68,239.37,0.45,0.0019,345.88,162.34,1.67,0.0103,300.96
August,12,22:00,15.75,0.14,0.0086,358.35,109.66,0.49,0.0045,307.15,240.28,2.4,0.01,338.91,137.06,2.49,0.0182,312.63
August,12,22:30,12.07,1.78,0.1478,382.19,92.18,0.51,0.0055,298.89,162.59,0.93,0.0057,324.31,107.2,0.91,0.0085,305.68
August,12,23:00,11.44,0.99,0.0862,318.17,58.62,0.4,0.0069,334.06,134.88,0.28,0.0021,306.97,79.13,0.51,0.0065,298.1
August,12,23:30,8.91,0.9,0.1009,340.79,45.2,0.17,0.0038,301.8,97.08,0.18,0.0019,326.92,65.81,0.36,0.0054,291.62
August,13,0:00,4.61,0.38,0.0828,430.84,29.58,0.24,0.0082,305.07,64.7,0.56,0.0087,321.21,38.52,0.34,0.0088,328.93
August,13,0:30,4.34,0.22,0.0498,432.7,22.1,0.17,0.0077,317.01,42.13,0.29,0.0069,309.77,29.12,0.08,0.0026,310.06
August,13,1:00,2.79,0.34,0.122,351.8,8.16,0.03,0.0039,401.69,31.9,0.18,0.0057,314.42,21.21,0.07,0.0032,336.04
August,13,1:30,2.32,0.6,0.2578,387.65,6.01,0.01,0.0011,356.33,25.45,0.16,0.0062,303.57,16.18,0.35,0.0214,345.9
August,13,2:00,1.82,0.11,0.0617,997.87,3.72,0.0,0.0005,375.56,16.81,0.28,0.0167,317.11,10.25,0.47,0.0461,317.62
August,13,2:30,1.84,0.02,0.0092,433.2,3.1,0.0,0.0005,385.14,14.18,0.12,0.0085,374.12,10.05,0.18,0.0183,303.73
August,13,3:00,1.81,0.01,0.0067,328.28,3.81,0.0,0.0,329.69,12.94,0.34,0.0262,396.16,3.31,0.06,0.0187,379.92
August,13,3:30,1.84,0.01,0.0067,299.61,2.94,0.0,0.0,347.92,13.21,0.01,0.0006,346.63,2.27,0.06,0.025,428.12
August,13,4:00,1.72,0.0,0.0,265.38,2.66,0.0,0.0,327.94,11.01,0.04,0.0034,374.52,1.6,0.01,0.0082,498.21
August,13,4:30,1.65,0.0,0.0,248.97,2.39,0.0,0.0,307.66,8.9,0.05,0.0055,353.53,1.88,0.01,0.0057,404.79
August,13,5:00,1.82,0.0,0.0,250.72,2.38,0.01,0.0033,498.61,10.35,0.08,0.008,483.39,2.46,0.02,0.0083,392.07
August,13,5:30,2.01,0.0,0.0,298.17,2.99,0.02,0.0067,355.05,13.54,0.07,0.0051,373.25,2.86,0.01,0.0043,398.78
August,13,6:00,2.64,0.24,0.09,281.72,4.5,0.02,0.0053,300.42,25.51,0.16,0.0061,263.7,10.46,0.04,0.004,234.89
August,13,6:30,2.11,0.12,0.0558,292.46,6.17,0.65,0.106,337.62,54.21,0.56,0.0103,257.77,23.48,1.79,0.0761,251.75
August,13,7:00,8.2,0.35,0.0421,336.14,23.91,0.15,0.0062,268.47,83.72,0.49,0.0058,255.58,35.53,0.54,0.0152,265.12
August,13,7:30,18.73,0.66,0.0352,343.1,42.93,1.8,0.0419,284.69,141.34,1.72,0.0122,252.31,57.24,1.13,0.0198,277.27
August,13,8:00,42.77,0.37,0.0087,278.47,78.25,0.38,0.0049,286.58,256.07,0.95,0.0037,278.81,114.52,0.42,0.0037,266.16
August,13,8:30,76.63,0.51,0.0067,300.37,120.48,0.94,0.0078,299.16,383.47,0.84,0.0022,301.04,167.73,0.82,0.0049,301.91
August,13,9:00,112.66,0.77,0.0068,304.25,191.36,0.59,0.0031,304.26,539.74,1.51,0.0028,311.3,239.67,2.61,0.0109,291.85
August,13,9:30,133.21,1.17,0.0088,317.04,219.99,0.81,0.0037,320.48,658.52,2.24,0.0034,314.8,289.66,5.36,0.0185,302.29
August,13,10:00,150.1,1.28,0.0085,311.85,267.86,0.64,0.0024,316.95,748.89,3.07,0.0041,322.86,349.72,4.86,0.0139,300.49
August,13,10:30,182.06,1.33,0.0073,312.26,328.28,4.63,0.0141,329.41,857.46,6.0,0.007,331.78,381.85,10.16,0.0266,304.46
August,13,11:00,187.5,1.26,0.0067,313.23,329.75,3.46,0.0105,329.15,885.99,4.25,0.0048,339.31,409.59,7.5,0.0183,319.71
August,13,11:30,196.15,1.69,0.0086,319.91,383.39,5.6,0.0146,332.03,938.5,8.73,0.0093,342.07,458.58,4.68,0.0102,310.82
August,13,12:00,199.18,1.37,0.0069,310.62,389.75,4.44,0.0114,336.71,994.71,17.21,0.0173,340.74,484.11,10.46,0.0216,311.7
August,13,12:30,195.48,1.08,0.0055,319.06,381.78,3.44,0.009,341.27,970.81,10.29,0.0106,345.93,465.7,6.19,0.0133,318.25
August,13,13:00,196.9,2.11,0.0107,325.82,390.64,4.18,0.0107,334.52,938.94,6.67,0.0071,345.9,447.9,5.29,0.0118,318.56
August,13,13:30,202.92,0.91,0.0045,323.85,409.7,5.86,0.0143,345.44,938.16,6.66,0.0071,346.55,453.44,5.08,0.0112,326.55
August,13,14:00,206.17,1.28,0.0062,322.4,414.36,2.4,0.0058,340.43,953.46,6.1,0.0064,347.96,467.19,4.91,0.0105,328.46
August,13,14:30,211.44,1.82,0.0086,328.34,438.31,2.54,0.0058,338.76,953.99,8.59,0.009,350.28,477.57,8.36,0.0175,335.12
August,13,15:00,198.46,2.12,0.0107,320.04,421.96,0.93,0.0022,344.11,944.16,3.21,0.0034,354.0,468.29,6.65,0.0142,333.93
August,13,15:30,201.61,3.75,0.0186,320.01,414.09,1.82,0.0044,344.22,938.16,3.28,0.0035,350.32,478.07,25.05,0.0524,330.23
August,13,16:00,196.18,1.8,0.0092,333.72,390.4,1.44,0.0037,344.04,921.87,2.12,0.0023,349.17,471.06,15.31,0.0325,328.42
August,13,16:30,192.04,0.86,0.0045,330.81,387.43,1.2,0.0031,339.71,877.41,2.9,0.0033,349.2,438.57,5.13,0.0117,323.49
August,13,17:00,182.39,1.57,0.0086,320.92,351.02,1.23,0.0035,344.29,838.99,2.35,0.0028,346.48,412.12,2.51,0.0061,333.13
August,13,17:30,145.8,1.2,0.0082,328.83,346.5,1.28,0.0037,351.32,764.78,2.37,0.0031,347.8,364.92,2.55,0.007,320.08
August,13,18:00,126.58,0.96,0.0076,319.9,321.11,1.35,0.0042,343.63,705.36,2.05,0.0029,353.06,328.0,1.77,0.0054,323.37
August,13,18:30,113.3,0.76,0.0067,335.69,307.05,1.97,0.0064,344.47,638.22,4.15,0.0065,354.06,303.62,1.52,0.005,313.82
August,13,19:00,69.9,0.5,0.0072,354.59,289.54,2.17,0.0075,338.23,545.84,2.89,0.0053,347.08,284.85,2.62,0.0092,327.02
August,13,19:30,55.38,0.28,0.0051,325.25,259.62,1.32,0.0051,332.92,481.94,2.55,0.0053,355.45,256.7,4.47,0.0174,331.35
August,13,20:00,42.47,0.66,0.0156,315.56,223.66,1.57,0.007,342.64,413.28,2.48,0.006,349.6,227.34,5.68,0.025,317.48
August,13,20:30,32.67,0.71,0.0216,302.44,201.7,0.95,0.0047,339.57,348.99,2.58,0.0074,340.58,210.97,2.38,0.0113,314.72
August,13,21:00,27.45,0.8,0.0293,317.81,168.86,0.71,0.0042,330.34,305.74,1.25,0.0041,339.63,161.81,7.44,0.046,325.76
August,13,21:30,18.81,0.13,0.007,321.39,123.9,0.31,0.0025,344.29,236.04,1.23,0.0052,340.37,147.53,3.95,0.0268,312.98
August,13,22:00,13.78,0.04,0.0029,303.48,102.33,0.46,0.0045,331.51,218.62,1.11,0.0051,321.75,128.94,1.93,0.015,318.61
August,13,22:30,11.47,1.54,0.1345,389.66,82.89,0.38,0.0046,320.32,152.9,1.04,0.0068,320.14,93.76,1.08,0.0115,311.57
August,13,23:00,9.94,0.94,0.0946,351.44,57.15,0.47,0.0082,316.24,138.26,0.44,0.0032,323.28,78.08,0.8,0.0102,315.66
August,13,23:30,7.36,0.1,0.0135,286.62,41.5,0.14,0.0033,304.97,95.83,0.45,0.0047,328.61,56.67,1.21,0.0213,298.15
August,14,0:00,4.17,0.02,0.0054,370.11,29.59,0.44,0.0149,301.7,56.27,0.47,0.0083,317.48,41.16,0.59,0.0144,324.13
August,14,0:30,4.06,0.01,0.0035,261.91,21.61,0.19,0.0086,303.96,39.82,0.19,0.0047,315.45,27.39,0.09,0.0034,304.94
August,14,1:00,2.71,0.04,0.0156,351.82,7.7,0.05,0.0067,373.64,34.59,0.28,0.0082,292.49,19.82,0.13,0.0067,335.13
August,14,1:30,2.61,0.12,0.0455,287.01,6.31,0.05,0.0074,331.58,26.67,0.18,0.0069,324.94,16.15,0.39,0.0243,348.8
August,14,2:00,1.83,0.06,0.0353,326.04,3.79,0.0,0.0,362.87,18.32,0.21,0.0115,287.76,13.6,0.2,0.0146,345.99
August,14,2:30,1.86,0.02,0.0083,343.41,3.09,0.0,0.0,407.96,16.15,0.22,0.0139,320.82,9.76,0.15,0.0158,341.07
August,14,3:00,1.76,0.04,0.0233,312.67,3.56,0.0,0.0,359.37,11.26,0.16,0.0141,356.73,3.22,0.1,0.031,432.33
August,14,3:30,1.85,0.01,0.0067,222.45,2.64,0.0,0.0,363.92,10.68,0.03,0.0027,351.86,2.5,0.15,0.058,487.97
August,14,4:00,1.66,0.01,0.0033,231.62,2.77,0.0,0.0,273.41,9.57,0.05,0.0055,389.45,1.77,0.06,0.0322,581.2
August,14,4:30,1.73,0.0,0.0,239.18,2.7,0.0,0.0,296.29,9.28,0.06,0.0065,346.72,1.8,0.04,0.0209,479.55
August,14,5:00,1.83,0.0,0.0,230.12,2.65,0.0,0.0,438.26,10.38,0.08,0.008,347.99,3.02,0.06,0.0204,419.6
August,14,5:30,1.82,0.0,0.0,314.81,2.82,0.0,0.0,311.29,10.1,0.04,0.0038,314.04,3.03,0.05,0.0155,402.9
August,14,6:00,2.5,0.01,0.005,265.43,4.43,0.0,0.0,318.31,27.58,0.09,0.0031,262.59,8.9,0.11,0.0125,248.68
August,14,6:30,2.09,0.15,0.074,278.09,5.58,0.7,0.125,360.82,51.29,0.46,0.009,251.13,22.27,1.45,0.0652,244.42
August,14,7:00,8.82,0.25,0.0286,331.77,27.6,0.1,0.0037,256.02,84.67,0.27,0.0032,261.03,39.58,0.56,0.0142,259.51
August,14,7:30,12.72,0.31,0.0246,341.43,42.72,1.17,0.0274,274.07,142.9,0.81,0.0057,254.36,58.21,0.59,0.0101,276.63
August,14,8:00,44.49,0.18,0.004,280.47,81.56,0.29,0.0036,275.13,266.59,0.51,0.0019,272.12,113.23,0.43,0.0038,268.06
August,14,8:30,80.02,0.26,0.0032,299.0,116.29,0.7,0.006,301.21,385.96,0.85,0.0022,302.04,174.57,1.54,0.0088,302.03
August,14,9:00,117.76,0.8,0.0068,302.04,185.13,0.48,0.0026,302.65,556.62,1.5,0.0027,305.23,244.44,3.45,0.0141,289.27
August,14,9:30,141.18,1.19,0.0084,316.88,212.16,0.55,0.0026,317.28,668.25,3.61,0.0054,304.75,300.81,4.63,0.0154,299.52
August,14,10:00,153.48,0.98,0.0064,314.18,263.3,1.24,0.0047,312.44,757.21,4.24,0.0056,321.09,346.57,3.99,0.0115,296.75
August,14,10:30,189.87,1.31,0.0069,312.42,320.6,4.33,0.0135,326.44,832.76,6.16,0.0074,326.13,384.77,11.04,0.0287,313.36
August,14,11:00,193.49,1.24,0.0064,313.68,323.23,4.36,0.0135,325.84,897.37,3.5,0.0039,332.51,411.02,7.81,0.019,320.91
August,14,11:30,204.86,1.74,0.0085,320.17,361.73,5.46,0.0151,332.67,929.59,2.97,0.0032,336.23,441.29,6.35,0.0144,314.05
August,14,12:00,208.15,1.81,0.0087,311.56,387.18,3.1,0.008,337.12,954.91,5.44,0.0057,337.66,461.67,12.42,0.0269,312.78
August,14,12:30,203.48,1.3,0.0064,320.54,375.42,2.29,0.0061,341.55,952.85,6.29,0.0066,337.14,447.3,6.71,0.015,322.83
August,14,13:00,205.04,2.36,0.0115,329.77,386.12,2.09,0.0054,334.83,919.51,6.34,0.0069,341.14,439.59,6.11,0.0139,319.49
August,14,13:30,206.7,0.95,0.0046,326.86,408.86,4.17,0.0102,345.14,915.69,8.42,0.0092,342.03,452.04,6.06,0.0134,324.41
August,14,14:00,211.81,1.33,0.0063,325.47,406.04,4.3,0.0106,341.41,929.58,4.74,0.0051,343.08,465.92,5.54,0.0119,326.66
August,14,14:30,224.74,1.91,0.0085,331.39,432.25,4.54,0.0105,340.11,928.53,5.29,0.0057,342.95,475.33,7.42,0.0156,331.31
August,14,15:00,208.94,2.17,0.0104,320.26,414.17,1.08,0.0026,343.97,916.94,2.75,0.003,344.47,467.69,6.13,0.0131,329.09
August,14,15:30,208.57,2.79,0.0134,319.32,405.7,2.07,0.0051,345.53,904.55,3.53,0.0039,345.44,465.21,25.26,0.0543,331.65
August,14,16:00,203.54,1.16,0.0057,336.52,382.93,1.46,0.0038,346.89,901.19,1.89,0.0021,343.47,479.3,16.97,0.0354,324.04
August,14,16:30,200.44,0.88,0.0044,333.24,375.31,1.16,0.0031,339.12,874.86,2.8,0.0032,345.27,439.7,6.86,0.0156,320.61
August,14,17:00,191.4,1.61,0.0084,324.2,342.99,1.58,0.0046,344.76,825.03,2.64,0.0032,343.05,411.63,2.92,0.0071,329.35
August,14,17:30,150.02,1.04,0.0069,329.05,334.85,1.51,0.0045,349.9,742.73,2.38,0.0032,344.01,357.48,2.72,0.0076,322.84
August,14,18:00,132.49,0.85,0.0064,318.35,308.01,1.66,0.0054,344.15,675.81,2.23,0.0033,343.45,323.88,2.01,0.0062,324.89
August,14,18:30,115.98,0.73,0.0063,337.33,302.58,2.54,0.0084,346.63,620.49,3.54,0.0057,345.48,297.98,1.91,0.0064,316.58
August,14,19:00,73.89,0.39,0.0053,358.76,283.5,2.49,0.0088,334.95,549.28,2.14,0.0039,337.48,270.82,2.14,0.0079,319.17
August,14,19:30,58.22,0.27,0.0047,327.62,247.59,1.34,0.0054,332.4,476.43,2.29,0.0048,344.22,251.05,3.44,0.0137,320.62
August,14,20:00,41.85,0.41,0.0098,315.84,209.38,1.44,0.0069,340.72,404.29,3.96,0.0098,343.45,195.24,3.94,0.0202,311.27
August,14,20:30,31.13,0.39,0.0126,297.52,197.2,0.57,0.0029,339.46,352.85,1.52,0.0043,342.93,182.6,1.75,0.0096,304.2
August,14,21:00,20.36,0.41,0.0203,314.62,164.37,0.79,0.0048,327.54,299.21,0.57,0.0019,338.86,149.75,9.73,0.065,322.0
August,14,21:30,16.55,0.11,0.0064,313.95,122.86,0.84,0.0068,329.23,237.28,0.43,0.0018,341.97,138.29,4.65,0.0336,314.11
August,14,22:00,14.38,0.05,0.0036,302.16,89.74,0.27,0.003,320.47,204.23,0.31,0.0015,322.66,122.35,1.97,0.0161,318.15
August,14,22:30,11.25,1.52,0.1352,405.69,75.54,0.32,0.0043,316.66,155.78,0.97,0.0062,320.55,93.11,1.4,0.015,310.49
August,14,23:00,10.46,1.08,0.1028,368.0,49.37,0.14,0.0029,309.6,120.65,0.36,0.003,316.16,66.82,0.83,0.0124,303.69
August,14,23:30,8.39,0.12,0.0138,291.27,38.45,0.07,0.0019,295.37,86.48,0.32,0.0037,313.93,51.36,1.32,0.0257,283.7
August,15,0:00,8.26,0.37,0.0453,935.52,49.2,0.26,0.0052,317.51,83.52,1.06,0.0127,319.37,81.54,1.26,0.0154,326.77
August,15,0:30,7.62,0.06,0.0083,381.09,33.55,0.16,0.0048,314.64,51.09,0.84,0.0164,319.43,53.35,0.2,0.0038,315.7
August,15,1:00,6.51,0.08,0.012,391.91,11.8,0.03,0.0026,405.01,53.07,2.08,0.0392,316.15,38.48,0.19,0.0049,326.18
August,15,1:30,5.83,0.3,0.0508,536.52,10.8,0.04,0.0036,318.02,42.89,1.45,0.0337,325.7,26.37,1.06,0.0403,354.11
August,15,2:00,3.99,0.07,0.0183,620.34,6.88,0.01,0.0012,300.37,31.69,1.4,0.0442,282.41,22.96,0.68,0.0298,352.43
August,15,2:30,3.68,0.0,0.0,597.36,5.33,0.0,0.0,278.55,26.91,0.87,0.0323,290.68,12.4,0.44,0.0357,396.7
August,15,3:00,3.19,0.01,0.0017,277.69,6.37,0.0,0.0,328.85,18.14,1.08,0.0598,316.21,6.23,0.39,0.0624,442.88
August,15,3:30,3.41,0.0,0.0,312.85,3.41,0.0,0.0,419.36,14.23,0.18,0.0128,357.0,5.55,0.67,0.1215,457.32
August,15,4:00,3.21,0.0,0.0,297.91,3.92,0.0,0.0,252.5,12.53,0.16,0.0128,335.1,4.36,0.47,0.1073,520.18
August,15,4:30,3.5,0.04,0.01,249.32,3.8,0.0,0.0,290.29,12.2,0.18,0.0151,357.42,4.54,0.34,0.0753,503.82
August,15,5:00,4.32,0.04,0.01,235.78,3.67,0.0,0.0,302.91,13.76,0.13,0.0097,370.68,8.35,0.4,0.0474,437.34
August,15,5:30,4.12,0.08,0.02,303.27,4.48,0.02,0.005,224.95,13.61,0.17,0.0128,295.4,7.79,0.14,0.0176,422.03
August,15,6:00,5.03,0.03,0.0067,310.05,5.93,0.08,0.0133,251.57,31.9,0.13,0.0042,285.57,13.72,0.53,0.0388,284.4
August,15,6:30,3.85,0.25,0.0647,330.55,9.19,1.78,0.1938,279.8,49.03,0.76,0.0155,256.31,23.02,1.37,0.0597,281.62
August,15,7:00,10.63,0.18,0.0168,287.75,10.66,0.05,0.0049,273.8,86.23,0.27,0.0031,262.04,40.31,1.42,0.0353,283.94
August,15,7:30,15.73,0.37,0.0238,311.2,18.8,0.73,0.0389,281.23,143.31,1.0,0.007,261.0,67.51,0.94,0.0139,285.2
August,15,8:00,49.42,0.19,0.0039,247.66,32.72,0.12,0.0037,279.1,276.47,0.91,0.0033,270.82,130.49,1.49,0.0114,275.52
August,15,8:30,69.88,0.14,0.002,277.89,43.89,0.1,0.0023,298.78,362.35,2.97,0.0082,281.69,161.77,3.04,0.0188,306.94
August,15,9:00,87.56,0.53,0.006,295.68,161.1,0.14,0.0009,303.13,537.45,2.9,0.0054,289.37,243.72,3.56,0.0146,301.19
August,15,9:30,108.27,1.13,0.0104,280.38,188.3,0.66,0.0035,316.73,624.16,11.05,0.0177,308.99,290.64,3.6,0.0124,298.62
August,15,10:00,123.15,0.99,0.008,292.06,249.37,0.87,0.0035,311.39,715.45,9.94,0.0139,314.26,340.31,3.81,0.0112,297.18
August,15,10:30,150.9,1.21,0.008,291.98,270.13,2.62,0.0097,317.25,814.29,13.35,0.0164,315.84,374.74,16.41,0.0438,302.5
August,15,11:00,167.96,1.29,0.0077,303.92,309.88,1.89,0.0061,315.03,872.19,8.55,0.0098,316.25,407.51,14.71,0.0361,296.81
August,15,11:30,177.15,1.59,0.009,310.58,342.12,2.94,0.0086,313.46,934.04,10.46,0.0112,326.37,416.11,6.95,0.0167,303.18
August,15,12:00,182.11,1.86,0.0102,303.98,345.94,1.94,0.0056,307.07,963.94,9.93,0.0103,325.2,434.77,7.65,0.0176,304.53
August,15,12:30,192.92,2.6,0.0135,315.08,378.08,3.89,0.0103,307.63,978.28,16.53,0.0169,325.24,443.01,7.04,0.0159,297.29
August,15,13:00,183.42,2.53,0.0138,307.81,413.74,2.81,0.0068,306.8,980.38,11.08,0.0113,334.2,440.09,9.64,0.0219,303.28
August,15,13:30,187.98,1.45,0.0077,312.74,420.14,4.5,0.0107,302.01,975.08,19.5,0.02,331.35,452.87,9.69,0.0214,306.2
August,15,14:00,170.15,1.57,0.0092,314.59,434.51,4.13,0.0095,309.56,965.78,16.9,0.0175,337.79,462.6,10.87,0.0235,297.31
August,15,14:30,170.2,2.59,0.0152,313.14,419.43,5.37,0.0128,316.62,940.86,21.92,0.0233,332.39,479.17,31.48,0.0657,309.68
August,15,15:00,177.73,2.51,0.0141,306.02,407.66,1.47,0.0036,314.2,883.19,9.8,0.0111,339.44,448.2,23.53,0.0525,304.05
August,15,15:30,175.47,3.47,0.0198,297.12,413.5,5.95,0.0144,308.76,869.48,5.22,0.006,338.56,422.83,50.87,0.1203,302.24
August,15,16:00,165.17,0.86,0.0052,316.45,420.33,3.36,0.008,307.04,855.53,3.17,0.0037,334.69,412.3,29.03,0.0704,308.56
August,15,16:30,155.29,0.57,0.0037,310.14,391.58,1.53,0.0039,316.0,755.32,1.66,0.0022,335.87,381.37,8.92,0.0234,312.79
August,15,17:00,157.33,2.31,0.0147,317.67,388.61,2.37,0.0061,320.66,720.76,1.66,0.0023,332.44,380.24,3.54,0.0093,304.37
August,15,17:30,143.24,1.56,0.0109,331.64,377.32,2.53,0.0067,312.76,729.24,2.92,0.004,329.52,384.53,5.15,0.0134,300.46
August,15,18:00,145.32,0.97,0.0067,322.0,349.66,3.11,0.0089,317.8,643.91,4.06,0.0063,333.86,352.14,2.57,0.0073,304.02
August,15,18:30,124.24,0.86,0.0069,319.36,317.39,2.16,0.0068,316.65,570.75,2.4,0.0042,341.18,278.66,3.2,0.0115,306.11
August,15,19:00,123.88,0.72,0.0058,302.05,274.29,2.28,0.0083,304.45,511.17,1.89,0.0037,325.63,276.8,3.21,0.0116,305.94
August,15,19:30,99.56,0.63,0.0063,313.11,240.51,1.68,0.007,312.23,465.71,3.35,0.0072,325.21,284.44,6.63,0.0233,315.23
August,15,20:00,58.94,1.53,0.0259,300.53,199.94,2.22,0.0111,322.76,429.31,4.21,0.0098,334.36,251.51,7.22,0.0287,312.95
August,15,20:30,47.42,1.06,0.0223,296.68,177.07,1.56,0.0088,309.5,381.04,4.08,0.0107,331.67,225.44,4.28,0.019,303.89
August,15,21:00,36.55,1.79,0.0489,313.65,152.32,1.65,0.0108,303.68,341.94,2.26,0.0066,328.67,196.76,9.98,0.0507,312.97
August,15,21:30,30.28,1.44,0.0475,310.53,141.08,1.24,0.0088,309.9,260.31,0.65,0.0025,322.36,160.37,5.76,0.0359,317.89
August,15,22:00,24.36,0.91,0.0375,324.33,114.37,0.7,0.0061,306.06,216.4,1.13,0.0052,325.09,149.01,2.8,0.0188,308.55
August,15,22:30,22.73,2.56,0.1127,300.2,96.47,0.66,0.0068,296.26,178.51,1.09,0.0061,322.87,118.6,3.15,0.0266,303.82
August,15,23:00,17.79,1.19,0.0671,345.37,69.78,0.18,0.0026,317.87,143.37,0.42,0.0029,317.53,100.36,0.92,0.0092,308.86
August,15,23:30,11.76,0.12,0.01,274.44,63.98,0.1,0.0015,303.11,132.22,0.2,0.0015,343.26,86.18,0.73,0.0085,296.4
August,16,0:00,10.62,0.28,0.0262,568.71,40.12,0.66,0.0164,325.81,70.27,0.98,0.0139,314.35,39.41,0.55,0.014,310.99
August,16,0:30,7.25,0.02,0.0033,373.91,26.8,0.41,0.0153,317.01,50.47,0.38,0.0075,320.06,26.55,0.09,0.0034,290.23
August,16,1:00,5.7,0.0,0.0,353.34,12.02,0.13,0.0106,366.74,40.78,0.77,0.0189,300.93,18.97,0.11,0.0059,321.74
August,16,1:30,5.65,0.34,0.0608,512.52,8.73,0.1,0.0109,322.25,33.38,0.53,0.0158,322.81,13.26,0.45,0.034,336.8
August,16,2:00,4.17,0.09,0.0217,737.7,6.15,0.0,0.0,315.94,21.43,0.93,0.0434,297.58,8.89,0.51,0.0577,348.23
August,16,2:30,3.9,0.01,0.0033,628.5,4.66,0.0,0.0,355.44,17.84,0.52,0.0289,316.51,8.44,0.97,0.1155,423.89
August,16,3:00,3.61,0.01,0.0017,329.78,5.24,0.03,0.005,366.22,16.31,0.8,0.0492,317.04,2.46,0.15,0.0594,449.31
August,16,3:30,3.59,0.01,0.0017,332.26,3.52,0.0,0.0,357.01,11.67,0.02,0.0017,337.09,2.83,0.32,0.1119,354.85
August,16,4:00,3.39,0.0,0.0,262.12,3.52,0.01,0.0025,237.46,11.49,0.04,0.0039,352.86,2.12,0.21,0.0996,419.64
